"CDRCONTMUTL","REF_CONT","REF_CRDT","CLIENT_ID","CURR","CATG","CONT_DATE","VAL_DATE","MATR_DATE","LIMT_REF","COMP","ACCT_OFFC","INTR_KEY","TIEG","INTR_SPREAD","TAUX_BASE","MARG","INTR_RATE","TYPE_ENG","REF_TITR","MONT_DEBL","AUTR_ID","CDRAUTR","CDRCUST","CDRTYPENG","CDRCURR","CDRCATG","CDRTITR","DATDEBVLD","DATFINVLD","VERSION_ACTUELLE","VERSION_NUMBER","DATCHG"
2958016,"8914055084","8914055084","1000493",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914055084","106",,,,,,,AC11100,"08015010064002143226",,A,2878682,941460,858,2,4682,-1,20250930,99991231,1,1,20260316
65711,MG2301900154,MG2301900154,"1000495",TND,"25007","2023-01-19 00:00:00.0","2023-01-19 00:00:00.0","2028-02-04 00:00:00.0","55159.01","8924338424","279",,"10.837",,"7.26","3","10.26",TF57701,"90230190015400809871","12500.000",DC2301600009,-1,945682,676,2,4914,91961,20250930,99991231,1,1,20260316
2185565,PDMG2301900154,MG2301900154,"1000495",TND,"25007","2023-03-03 00:00:00.0","2023-03-03 00:00:00.0","2028-02-04 00:00:00.0","9997.01","8924338424","279","21",,"5",,"5",,TF57701,,,,0,945682,676,2,4914,0,20250930,99991231,1,1,20260325
2958017,"8914055114","8914055114","1000495",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914055114","279",,,,,,,AC11100,"08098027094001228440",,A,2878682,945682,858,2,4682,-1,20250930,99991231,1,1,20260316
3454300,"8924338424","8924338424","1000495",TND,"1010","2022-08-23 00:00:00.0","2022-08-23 00:00:00.0",,"11112.01","8924338424","279",,,,,,,AC11100,"08098027092001773551",,A,2878682,945682,858,2,3803,-1,20250930,99991231,1,1,20260316
2958022,"8914055165","8914055165","1000497",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914055165","57",,,,,,,AC11100,"08204000574006461638",,A,2878682,943489,858,2,4682,-1,20250930,99991231,1,1,20260316
2958020,"8914055149","8914055149","1000498",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914055149","20",,,,,,,AC11100,"08500000204011228933",,A,2878682,943875,858,2,4682,-1,20250930,99991231,1,1,20260316
147908,MG2415200386,MG2415200386,"100050",TND,"25007","2024-05-31 00:00:00.0","2024-05-31 00:00:00.0","2029-07-28 00:00:00.0","55159.01","8906812631","80",,"13.818",,"7.97","4.75","12.72",TF57701,"90241520038600860026","40000.000",DC2414900015,-1,242257,676,2,4914,23579,20250930,99991231,1,1,20260316
2094057,PDMG2415200386,MG2415200386,"100050",TND,"25007","2024-08-28 00:00:00.0","2024-08-28 00:00:00.0","2029-07-28 00:00:00.0","9997.00","8906812631","80","21",,"5",,"5",,TF57701,,,,0,242257,676,2,4914,0,20250930,99991231,1,1,20260325
2560549,"8906812631","8906812631","100050",TND,"1010","2013-03-15 00:00:00.0","2013-03-15 00:00:00.0",,"11113.01","8906812631","80",,,,,,,AC11100,"08600000802008713820",,A,2878682,242257,858,2,3803,-1,20250930,99991231,1,1,20260316
2627512,"8907968899","8907968899","100050",TND,"3439","2013-11-11 00:00:00.0","2013-11-11 00:00:00.0",,"11180.01","8907968899","108",,,,,,,AC43900,,,A,2878682,242257,859,2,4854,0,20250930,99991231,1,1,20260316
2684824,"8908920881","8908920881","100050",TND,"6500","2014-05-27 00:00:00.0","2014-05-27 00:00:00.0",,"11119.01","8908920881","255",,,,,,,AC11100,"08084025054000651925",,A,2878682,242257,858,2,4682,-1,20250930,99991231,1,1,20260316
2877071,"8912926835","8912926835","100050",TND,"6500","2016-08-12 00:00:00.0","2016-08-12 00:00:00.0",,"11119.01","8912926835","80",,,,,,,AC11100,"08600000804015456707",,A,2878682,242257,858,2,4682,-1,20250930,99991231,1,1,20260316
2966312,"8916747099","8916747099","100050",TND,"3439","2018-05-11 00:00:00.0","2018-05-11 00:00:00.0",,"11180.01","8916747099","80",,,,,,,AC43900,,,A,2878682,242257,859,2,4854,0,20250930,99991231,1,1,20260316
2948946,"8914057141","8914057141","1000501",TND,"6003","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914057141","9",,,,,,,AC11100,"08905000094500283210",,A,2878682,944223,858,2,4023,-1,20250930,99991231,1,1,20260316
2947010,"8914113777","8914113777","1000502",TND,"3439","2017-02-23 00:00:00.0","2017-02-23 00:00:00.0",,"11180.01","8914113777","8",,,,,,,AC43900,,,A,2878682,941392,859,2,4854,0,20250930,99991231,1,1,20260316
3001748,"8916326506","8916326506","1000502",TND,"6500","2018-02-15 00:00:00.0","2018-02-15 00:00:00.0",,"11119.01","8916326506","208",,,,,,,AC11100,"08051020084002017624",,A,2878682,941392,858,2,4682,-1,20250930,99991231,1,1,20260316
2958031,"8914055327","8914055327","1000504",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914055327","205",,,,,,,AC11100,"08050020054002074367",,A,2878682,944883,858,2,4682,-1,20250930,99991231,1,1,20260316
2958026,"8914055227","8914055227","1000505",TND,"6003","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914055227","227",,,,,,,AC11100,"08071022074500153092",,A,2878682,940748,858,2,4023,-1,20250930,99991231,1,1,20260316
2958028,"8914055246","8914055246","1000506",TND,"1010","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11112.01","8914055246","66",,,,,,,AC11100,"08006000662013822193",,A,2878682,944786,858,2,3803,-1,20250930,99991231,1,1,20260316
3066591,"8915981918","8915981918","1000506",TND,"6500","2017-12-19 00:00:00.0","2017-12-19 00:00:00.0",,"11119.01","8915981918","66",,,,,,,AC11100,"08006000664014838006",,A,2878682,944786,858,2,4682,-1,20250930,99991231,1,1,20260316
3055649,"8915988343","8915988343","1000506",TND,"3439","2017-12-20 00:00:00.0","2017-12-20 00:00:00.0",,"11180.01","8915988343","66",,,,,,,AC43900,,,A,2878682,944786,859,2,4854,0,20250930,99991231,1,1,20260316
2958025,"8914055211","8914055211","1000507",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914055211","60",,,,,,,AC11100,"08000000604001480021",,A,2878682,950565,858,2,4682,-1,20250930,99991231,1,1,20260316
2958027,"8914055238","8914055238","1000508",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914055238","127",,,,,,,AC11100,"08033012074003462146",,A,2878682,941091,858,2,4682,-1,20250930,99991231,1,1,20260316
3120802,"8919238478","8919238478","1000508",TND,"3439","2019-12-09 00:00:00.0","2019-12-09 00:00:00.0",,"11180.01","8919238478","127",,,,,,,AC43900,,,A,2878682,941091,859,2,4854,0,20250930,99991231,1,1,20260316
3553285,"8927068606","8927068606","1000508",TND,"3992","2025-01-08 00:00:00.0","2025-01-08 00:00:00.0",,,"8927068606","127",,,,,,,AC11100,,,,0,941091,858,2,5528,0,20250930,99991231,1,1,20260316
2958029,"8914055289","8914055289","1000510",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914055289","73",,,,,,,AC11100,"08102000734008331239",,A,2878682,946503,858,2,4682,-1,20250930,99991231,1,1,20260316
3099210,"8914449724","8914449724","1000511",TND,"3439","2017-04-24 00:00:00.0","2017-04-24 00:00:00.0",,"11180.01","8914449724","38",,,,,,,AC43900,,,A,2878682,944400,859,2,4854,0,20250930,99991231,1,1,20260316
3042207,"8914659125","8914659125","1000511",TND,"6500","2017-05-30 00:00:00.0","2017-05-30 00:00:00.0",,"11119.01","8914659125","38",,,,,,,AC11100,"08901000384003529740",,A,2878682,944400,858,2,4682,-1,20250930,99991231,1,1,20260316
3416357,"8924642417","8924642417","1000511",TND,"3992","2022-11-23 00:00:00.0","2022-11-23 00:00:00.0",,,"8924642417","38",,,,,,,AC11100,,,,0,944400,858,2,5528,0,20250930,99991231,1,1,20260316
69019,MG2028700426,MG2028700426,"1000513",TND,"25007","2020-10-14 00:00:00.0","2020-10-14 00:00:00.0","2025-11-28 00:00:00.0","55159.01","8914055416","11","21","11.272","3.5","6.76","3.5","11",NP57701,"90202870042600860635","25000.000",DC2028600271,-1,947653,826,2,4914,56869,20250930,99991231,1,1,20260316
2221067,PDMG2028700426,MG2028700426,"1000513",TND,"25007","2021-07-28 00:00:00.0","2021-07-28 00:00:00.0","2025-11-28 00:00:00.0","9997.01","8914055416","11","21",,"5",,"5",,NP57701,,,,0,947653,826,2,4914,0,20250930,99991231,1,1,20260325
2959136,"8914055416","8914055416","1000513",TND,"1010","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11112.01","8914055416","11",,,,,,,AC11100,"08606000112004248044",,A,2878682,947653,858,2,3803,-1,20250930,99991231,1,1,20260316
3031186,"8915344624","8915344624","1000513",TND,"3439","2017-09-06 00:00:00.0","2017-09-06 00:00:00.0",,"11180.01","8915344624","11",,,,,,,AC43900,,,A,2878682,947653,859,2,4854,0,20250930,99991231,1,1,20260316
2943322,"8914055998","8914055998","1000516",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914055998","127",,,,,,,AC11100,"08033012074003463019",,A,2878682,945425,858,2,4682,-1,20250930,99991231,1,1,20260316
3493816,"8924881608","8924881608","1000516",TND,"1010","2023-02-06 00:00:00.0","2023-02-06 00:00:00.0",,"11112.01","8924881608","127",,,,,,,AC11100,"08033012072004531736",,A,2878682,945425,858,2,3803,-1,20250930,99991231,1,1,20260316
3123091,"8918260758","8918260758","1000517",TND,"3439","2019-04-12 00:00:00.0","2019-04-12 00:00:00.0",,"11180.01","8918260758","309",,,,,,,AC43900,,,A,2878682,947780,859,2,4854,0,20250930,99991231,1,1,20260316
3638832,"8926662644","8926662644","1000517",TND,"1010","2024-08-30 00:00:00.0","2024-08-30 00:00:00.0",,"11113.01","8926662644","16",,,,,,,AC11100,"08902000162015773987",,A,2878682,947780,858,2,3803,-1,20250930,99991231,1,1,20260316
2447407,"8904405346","8904405346","100052",TND,"1010","1999-09-10 00:00:00.0","1999-09-10 00:00:00.0",,"11113.01","8904405346","108",,,,,,,AC11100,"08005010082009012216",,A,2878682,604376,858,2,3803,-1,20250930,99991231,1,1,20260316
2447541,"8904447286","8904447286","100052",TND,"6500","2000-09-27 00:00:00.0","2000-09-27 00:00:00.0",,"11119.01","8904447286","108",,,,,,,AC11100,"08005010084006810733",,A,2878682,604376,858,2,4682,-1,20250930,99991231,1,1,20260316
3743434,"8927319919","8927319919","100052",TND,"1019","2025-04-03 00:00:00.0","2025-04-03 00:00:00.0",,"11119.01","8927319919","108",,,,,,,AC11100,"08005010081309012589",,A,2878682,604376,858,2,4677,-1,20250930,99991231,1,1,20260316
145822,MG2515600449,MG2515600449,"1000522",TND,"25001","2025-06-05 00:00:00.0","2025-06-05 00:00:00.0","2028-07-25 00:00:00.0","55103.01","8914056862","21",,"10.487",,"7.5","2.5","10",TF49103,"90251560044900850145","10000.000",DC2515500199,-1,943594,644,2,3863,199474,20250930,99991231,1,1,20260316
2948931,"8914056862","8914056862","1000522",TND,"1010","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11112.01","8914056862","21",,,,,,,AC11100,"08501000212009774489",,A,2878682,943594,858,2,3803,-1,20250930,99991231,1,1,20260316
3103101,"8914270497","8914270497","1000522",TND,"3439","2017-03-23 00:00:00.0","2017-03-23 00:00:00.0",,"11180.01","8914270497","21",,,,,,,AC43900,,,A,2878682,943594,859,2,4854,0,20250930,99991231,1,1,20260316
86115,MG2432000428,MG2432000428,"1000523",TND,"25007","2024-11-15 00:00:00.0","2024-11-15 00:00:00.0","2030-01-03 00:00:00.0","55159.01","8914056854","216",,"11.338",,"7.99","2.75","10.74",TF57701,"90243200042800806283","19000.000",DC2432000143,-1,941267,676,2,4914,147918,20250930,99991231,1,1,20260316
2185532,PDMG2432000428,MG2432000428,"1000523",TND,"25007","2025-02-03 00:00:00.0","2025-02-03 00:00:00.0","2030-01-03 00:00:00.0","9997.01","8914056854","216","21",,"5",,"5",,TF57701,,,,0,941267,676,2,4914,0,20250930,99991231,1,1,20260325
2947831,"8914056854","8914056854","1000523",TND,"1010","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11112.01","8914056854","216",,,,,,,AC11100,"08062021062003697285",,A,2878682,941267,858,2,3803,-1,20250930,99991231,1,1,20260316
3138449,"8918372688","8918372688","1000523",TND,"3439","2019-05-15 00:00:00.0","2019-05-15 00:00:00.0",,"11180.01","8918372688","216",,,,,,,AC43900,,,A,2878682,941267,859,2,4854,0,20250930,99991231,1,1,20260316
2947830,"8914056838","8914056838","1000524",TND,"6003","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914056838","23",,,,,,,AC11100,"08503000234500848179",,A,2878682,941668,858,2,4023,-1,20250930,99991231,1,1,20260316
3402642,"8925358151","8925358151","1000525",TND,"1010","2023-07-28 00:00:00.0","2023-07-28 00:00:00.0",,"11113.01","8925358151","2",,,,,,,AC11100,"08400000022004806387",,A,2878682,945941,858,2,3803,-1,20250930,99991231,1,1,20260316
3669734,"8925498824","8925498824","1000525",TND,"3439","2023-09-08 00:00:00.0","2023-09-08 00:00:00.0",,"11180.01","8925498824","2",,,,,,,AC43900,,,A,2878682,945941,859,2,4854,0,20250930,99991231,1,1,20260316
2948932,"8914056897","8914056897","1000526",TND,"1010","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11112.01","8914056897","62",,,,,,,AC11100,"08004000622011200278",,A,2878682,941718,858,2,3803,-1,20250930,99991231,1,1,20260316
2948934,"8914056927","8914056927","1000529",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914056927","233",,,,,,,AC11100,"08076023034002412063",,A,2878682,940567,858,2,4682,-1,20250930,99991231,1,1,20260316
2447518,"8904408582","8904408582","100053",TND,"1010","2003-08-25 00:00:00.0","2003-08-25 00:00:00.0",,"11113.01","8904408582","108",,,,,,,AC11100,"08005010082011923671",,A,2878682,414641,858,2,3803,-1,20250930,99991231,1,1,20260316
3543705,"8927112885","8927112885","100053",TND,"1019","2025-01-22 00:00:00.0","2025-01-22 00:00:00.0",,"11119.01","8927112885","108",,,,,,,AC11100,"08005010081311923947",,A,2878682,414641,858,2,4677,-1,20250930,99991231,1,1,20260316
2948938,"8914056978","8914056978","1000530",TND,"1010","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11112.01","8914056978","48",,,,,,,AC11100,"08709000482006337184",,A,2878682,941319,858,2,3803,-1,20250930,99991231,1,1,20260316
172698,LD1902313690,LD1902313690,"1000531",TND,"21073","2019-01-23 00:00:00.0","2019-01-23 00:00:00.0","2026-01-10 00:00:00.0","55551.01","8914111618","67","21",,"2.30",null,null,,,,"120000",CRP1829948643.T01,-1,1465999,0,2,5014,0,20250930,99991231,1,1,20260316
185488,LD2036674220,LD2036674220,"1000531",TND,"21065","2020-12-31 00:00:00.0","2020-12-31 00:00:00.0","2027-12-29 00:00:00.0","55509.01","8914111618","67","21",,"1.75",null,null,,,,"500000",CRP2030863509.T01,-1,1465999,0,2,5011,0,20250930,99991231,1,1,20260316
499123,MD1907030201,MD1907030201,"1000531",TND,"28059","2019-03-05 00:00:00.0","2019-03-11 00:00:00.0","2021-11-17 00:00:00.0","11256.01","8914111618","67",,,,,,,NA23300,,"161250.000",,0,1465999,870,2,4065,0,20250930,99991231,1,1,20260316
376862,MD1924748809,MD1924748809,"1000531",TND,"28057","2019-09-04 00:00:00.0","2019-09-04 00:00:00.0","2099-12-31 00:00:00.0","11256.01","8914111618","67",,,,,,,NA23100,,"500.000",,0,1465999,868,2,3855,0,20250930,99991231,1,1,20260316
432153,MD2013900490,MD2013900490,"1000531",TND,"28059","2020-05-04 00:00:00.0","2020-05-18 00:00:00.0","2021-11-17 00:00:00.0","11256.01","8914111618","67",,,,,,,NA23300,,"38160.925",,0,1465999,870,2,4065,0,20250930,99991231,1,1,20260316
450130,MD2111957104,MD2111957104,"1000531",TND,"28060","2021-04-29 00:00:00.0","2021-04-29 00:00:00.0","2022-04-06 00:00:00.0","11256.01","8914111618","67",,,,,,,NA23400,,"91353.335",,0,1465999,871,2,3200,0,20250930,99991231,1,1,20260316
382217,MD2132389847,MD2132389847,"1000531",TND,"28059","2021-11-17 00:00:00.0","2021-11-19 00:00:00.0","2023-03-23 00:00:00.0","11256.01","8914111618","67",,,,,,,NA23300,,"85800.000",,0,1465999,870,2,4065,0,20250930,99991231,1,1,20260316
502617,MD2209859230,MD2209859230,"1000531",TND,"28059","2022-04-06 00:00:00.0","2022-04-08 00:00:00.0","2025-09-24 00:00:00.0","11256.01","8914111618","67",,,,,,,NA23300,,"52598.052",,0,1465999,870,2,4065,0,20250930,99991231,1,1,20260316
425610,MD2214567610,MD2214567610,"1000531",TND,"28050","2022-05-25 00:00:00.0","2022-05-25 00:00:00.0","2022-11-21 00:00:00.0","11246.01","8914111618","67",,,,,,,NA23500,,"46349.110",,0,1465999,872,2,3748,0,20250930,99991231,1,1,20260316
401053,MD2503587509,MD2503587509,"1000531",TND,"28059","2025-01-30 00:00:00.0","2025-02-04 00:00:00.0","2099-12-31 00:00:00.0","11256.01","8914111618","67",,,,,,,NA23300,,"458769.821",,0,1465999,870,2,4065,0,20250930,99991231,1,1,20260316
2160724,PDLD1902313690,LD1902313690,"1000531",TND,"21073","2019-02-10 00:00:00.0","2019-02-10 00:00:00.0","2026-01-10 00:00:00.0","9997.01","8914111618","67","21",,"5",,"5",,NA59540,,,,0,1465999,20,2,5014,0,20250930,99991231,1,1,20260325
2210279,PDLD2036674220,LD2036674220,"1000531",TND,"21065","2021-07-29 00:00:00.0","2021-07-29 00:00:00.0","2027-12-29 00:00:00.0","9997.01","8914111618","67","21",,"5",,"5",,NP56760,,,,0,1465999,418,2,5011,0,20250930,99991231,1,1,20260325
21426,TF2525327727,TF2525327727,"1000531",EUR,"23207","2025-09-10 00:00:00.0","2025-09-10 00:00:00.0","2026-09-10 00:00:00.0","9998.01","8914111618","67",,,,,,,,,"48927.17",,0,1465999,0,7,5201,0,20250930,99991231,1,1,20260325
2087502,TF252532772701,TF2525327727,"1000531",EUR,"23207",,"2025-09-17 00:00:00.0",,,"8914111618","67",,,,,,,,,"48927.17",,0,0,0,0,0,0,20250930,99991231,1,1,20260316
2949153,"8914111618","8914111618","1000531",TND,"1000","2017-02-23 00:00:00.0","2017-02-23 00:00:00.0",,"11111.01","8914111618","67",,,,,,,AC11100,"08008000671001995751",,A,2878682,1465999,858,2,4133,-1,20250930,99991231,1,1,20260316
2987790,"8915863688","8915863688","1000531",TND,"3998","2017-11-29 00:00:00.0","2017-11-29 00:00:00.0",,"11119.01","8915863688","67",,,,,,,AC11100,,,A,2878682,1465999,858,2,4437,0,20250930,99991231,1,1,20260316
3009628,"8916567775","8916567775","1000532",TND,"6500","2018-04-02 00:00:00.0","2018-04-02 00:00:00.0",,"11119.01","8916567775","2",,,,,,,AC11100,"08400000024002282670",,A,2878682,942778,858,2,4682,-1,20250930,99991231,1,1,20260316
2948936,"8914056951","8914056951","1000534",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914056951","60",,,,,,,AC11100,"08000000604001481961",,A,2878682,940854,858,2,4682,-1,20250930,99991231,1,1,20260316
2948940,"8914057036","8914057036","1000537",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914057036","302",,,,,,,AC11100,"08134030024000413959",,A,2878682,944401,858,2,4682,-1,20250930,99991231,1,1,20260316
2948943,"8914057109","8914057109","1000539",TND,"1010","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11112.01","8914057109","7",,,,,,,AC11100,"08306000072004666036",,A,2878682,947841,858,2,3803,-1,20250930,99991231,1,1,20260316
2957341,"8914163782","8914163782","1000539",TND,"3439","2017-03-03 00:00:00.0","2017-03-03 00:00:00.0",,"11180.01","8914163782","7",,,,,,,AC43900,,,A,2878682,947841,859,2,4854,0,20250930,99991231,1,1,20260316
2960520,"8916701641","8916701641","1000539",TND,"6500","2018-05-02 00:00:00.0","2018-05-02 00:00:00.0",,"11119.01","8916701641","7",,,,,,,AC11100,"08306000074004945328",,A,2878682,947841,858,2,4682,-1,20250930,99991231,1,1,20260316
2446375,"8904410037","8904410037","100054",TND,"1010","2004-04-02 00:00:00.0","2004-04-02 00:00:00.0",,"11113.01","8904410037","108",,,,,,,AC11100,"08005010082012313611",,A,2878682,243248,858,2,3803,-1,20250930,99991231,1,1,20260316
2615546,"8907725015","8907725015","100054",TND,"3439","2013-11-11 00:00:00.0","2013-11-11 00:00:00.0",,"11180.01","8907725015","108",,,,,,,AC43900,,,A,2878682,243248,859,2,4854,0,20250930,99991231,1,1,20260316
2948947,"8914057157","8914057157","1000541",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914057157","49",,,,,,,AC11100,"08800000494005965342",,A,2878682,941061,858,2,4682,-1,20250930,99991231,1,1,20260316
2947863,"8914068496","8914068496","1000542",TND,"3439","2017-02-15 00:00:00.0","2017-02-15 00:00:00.0",,"11180.01","8914068496","1",,,,,,,AC43900,,,A,2878682,942272,859,2,4854,0,20250930,99991231,1,1,20260316
3181017,"8917240796","8917240796","1000542",TND,"3439","2018-09-17 00:00:00.0","2018-09-17 00:00:00.0",,"11180.01","8917240796","236",,,,,,,AC43900,,,A,2878682,942272,859,2,4854,0,20250930,99991231,1,1,20260316
3214568,"8917617806","8917617806","1000542",TND,"6500","2018-11-28 00:00:00.0","2018-11-28 00:00:00.0",,"11119.01","8917617806","236",,,,,,,AC11100,"08079023064003054891",,A,2878682,942272,858,2,4682,-1,20250930,99991231,1,1,20260316
2948945,"8914057125","8914057125","1000543",TND,"6500","2017-02-13 00:00:00.0","2017-02-13 00:00:00.0",,"11119.01","8914057125","254",,,,,,,AC11100,"08086025044001575809",,A,2878682,953277,858,2,4682,-1,20250930,99991231,1,1,20260316
3368376,"8921855827","8921855827","1000543",TND,"1010","2020-09-11 00:00:00.0","2020-09-11 00:00:00.0",,"11113.01","8921855827","254",,,,,,,AC11100,"08086025042003401223",,A,2878682,953277,858,2,3803,-1,20250930,99991231,1,1,20260316
144655,MG2131900443,MG2131900443,"1000544",TND,"25007","2021-11-16 00:00:00.0","2021-11-16 00:00:00.0","2026-12-05 00:00:00.0","55159.01","8914057176","212","21","12.269","5","6.24","5","12.5",NP57701,"90213190044300805754","24000.000",DC2131900008,-1,942893,826,2,4914,164019,20250930,99991231,1,1,20260316
